Timestamp,Hour,Plant_Type,Growth_Stage,NDVI_Camera_Index,Sunlight_Actual,Sunlight_Forecast,Price_PLN_kWh,CO2_g_kWh,Target_DLI,Max_Threshold_Lux
2026-01-12 21:00:00,21,Tomato,0.62,0.48,0.0,0.0,0.58,697,22.4,800
2026-01-12 22:00:00,22,Primula,0.45,0.36,0.0,0.0,0.61,628,12.1,400
2026-01-12 23:00:00,23,Primula,0.64,0.56,0.0,0.0,0.43,650,15.52,400
2026-01-13 00:00:00,0,Primula,0.52,0.44,0.0,0.0,0.62,536,13.36,400
2026-01-13 01:00:00,1,Orchid,0.77,0.6,0.0,0.0,0.5,560,8.16,200
2026-01-13 02:00:00,2,Tomato,0.98,0.78,0.0,0.0,0.64,580,29.6,800
2026-01-13 03:00:00,3,Tomato,0.63,0.47,0.0,0.0,0.46,619,22.6,800
2026-01-13 04:00:00,4,Primula,0.48,0.4,0.0,0.0,0.44,668,12.64,400
2026-01-13 05:00:00,5,Tomato,0.12,0.11,0.0,0.0,0.64,608,12.4,800
2026-01-13 06:00:00,6,Orchid,0.77,0.59,0.0,0.0,0.46,655,8.16,200
2026-01-13 07:00:00,7,Tomato,0.33,0.27,57.19,53.62,1.31,971,16.6,800
2026-01-13 08:00:00,8,Primula,0.37,0.31,148.71,163.16,1.32,1035,10.66,400
2026-01-13 09:00:00,9,Tomato,0.97,0.77,413.09,430.23,1.4,979,29.4,800
2026-01-13 10:00:00,10,Primula,0.69,0.55,202.47,209.29,0.5,685,16.42,400
2026-01-13 11:00:00,11,Orchid,0.3,0.23,41.39,42.19,0.58,654,4.4,200
2026-01-13 12:00:00,12,Orchid,0.64,0.49,159.5,176.22,0.62,493,7.12,200
2026-01-13 13:00:00,13,Primula,0.96,0.72,490.89,458.37,0.65,625,21.28,400
2026-01-13 14:00:00,14,Primula,0.75,0.63,279.82,265.2,0.59,584,17.5,400
2026-01-13 15:00:00,15,Primula,0.65,0.48,255.1,231.62,0.64,594,15.7,400
2026-01-13 16:00:00,16,Orchid,0.74,0.61,279.92,239.49,0.44,557,7.92,200
2026-01-13 17:00:00,17,Orchid,0.52,0.37,0.0,0.0,1.02,999,6.16,200
2026-01-13 18:00:00,18,Aglaonema,0.14,0.09,266.99,302.61,1.42,1011,5.4,600
2026-01-13 19:00:00,19,Tomato,0.87,0.66,0.0,0.0,1.34,918,27.4,800
2026-01-13 20:00:00,20,Orchid,0.55,0.48,0.0,0.0,1.17,902,6.4,200
2026-01-13 21:00:00,21,Orchid,0.99,0.82,0.0,0.0,0.44,681,9.92,200
2026-01-13 22:00:00,22,Orchid,0.33,0.25,0.0,0.0,0.44,644,4.64,200
2026-01-13 23:00:00,23,Tomato,0.85,0.72,0.0,0.0,0.6,633,27.0,800
2026-01-14 00:00:00,0,Tomato,0.88,0.74,0.0,0.0,0.46,499,27.6,800
2026-01-14 01:00:00,1,Aglaonema,0.7,0.52,0.0,0.0,0.58,650,11.0,600
2026-01-14 02:00:00,2,Orchid,0.21,0.21,0.0,0.0,0.57,493,3.68,200
2026-01-14 03:00:00,3,Orchid,0.28,0.27,0.0,0.0,0.42,540,4.24,200
2026-01-14 04:00:00,4,Primula,0.38,0.35,0.0,0.0,0.51,487,10.84,400
2026-01-14 05:00:00,5,Orchid,0.18,0.11,0.0,0.0,0.64,579,3.44,200
2026-01-14 06:00:00,6,Primula,0.97,0.78,0.0,0.0,0.6,720,21.46,400
2026-01-14 07:00:00,7,Orchid,0.96,0.72,0.0,0.0,1.15,890,9.68,200
2026-01-14 08:00:00,8,Primula,0.61,0.49,118.15,118.21,1.03,977,14.98,400
2026-01-14 09:00:00,9,Tomato,0.24,0.22,616.52,705.48,1.38,908,14.8,800
2026-01-14 10:00:00,10,Aglaonema,1.0,0.82,479.82,436.14,0.42,622,14.0,600
2026-01-14 11:00:00,11,Aglaonema,0.14,0.07,443.05,507.77,0.4,454,5.4,600
2026-01-14 12:00:00,12,Tomato,0.9,0.76,692.86,678.88,0.55,660,28.0,800
2026-01-14 13:00:00,13,Tomato,0.09,0.1,705.42,734.48,0.64,484,11.8,800
2026-01-14 14:00:00,14,Aglaonema,0.67,0.58,468.19,442.42,0.45,720,10.7,600
2026-01-14 15:00:00,15,Primula,0.81,0.63,181.33,176.42,0.46,582,18.58,400
2026-01-14 16:00:00,16,Primula,0.29,0.24,401.69,404.97,0.52,581,9.22,400
2026-01-14 17:00:00,17,Orchid,0.22,0.14,5.38,5.07,1.26,1096,3.76,200
2026-01-14 18:00:00,18,Orchid,0.89,0.67,143.33,127.44,1.27,941,9.12,200
2026-01-14 19:00:00,19,Tomato,0.26,0.23,0.0,0.0,1.22,1036,15.2,800
2026-01-14 20:00:00,20,Primula,0.06,0.05,0.0,0.0,1.41,948,5.08,400
2026-01-14 21:00:00,21,Orchid,0.06,0.08,0.0,0.0,0.45,596,2.48,200
2026-01-14 22:00:00,22,Aglaonema,0.96,0.75,0.0,0.0,0.58,666,13.6,600
2026-01-14 23:00:00,23,Tomato,0.36,0.25,0.0,0.0,0.5,568,17.2,800
2026-01-15 00:00:00,0,Tomato,0.29,0.25,0.0,0.0,0.5,739,15.8,800
2026-01-15 01:00:00,1,Aglaonema,0.43,0.32,0.0,0.0,0.45,461,8.3,600
2026-01-15 02:00:00,2,Primula,0.21,0.19,0.0,0.0,0.58,592,7.78,400
2026-01-15 03:00:00,3,Aglaonema,0.69,0.56,0.0,0.0,0.65,491,10.9,600
2026-01-15 04:00:00,4,Tomato,0.35,0.31,0.0,0.0,0.5,740,17.0,800
2026-01-15 05:00:00,5,Aglaonema,0.74,0.55,0.0,0.0,0.42,500,11.4,600
2026-01-15 06:00:00,6,Primula,0.44,0.32,0.0,0.0,0.52,632,11.92,400
2026-01-15 07:00:00,7,Tomato,0.07,0.06,172.05,163.26,1.17,1024,11.4,800
2026-01-15 08:00:00,8,Primula,0.39,0.28,266.45,277.25,1.15,988,11.02,400
2026-01-15 09:00:00,9,Orchid,0.46,0.38,41.94,42.25,1.15,1004,5.68,200
2026-01-15 10:00:00,10,Orchid,0.33,0.28,64.59,72.48,0.44,705,4.64,200
2026-01-15 11:00:00,11,Primula,0.22,0.14,505.9,483.57,0.49,745,7.96,400
2026-01-15 12:00:00,12,Orchid,0.74,0.56,327.19,353.17,0.41,587,7.92,200
2026-01-15 13:00:00,13,Aglaonema,0.31,0.3,641.07,654.3,0.55,704,7.1,600
2026-01-15 14:00:00,14,Primula,0.48,0.4,364.56,396.89,0.53,672,12.64,400
2026-01-15 15:00:00,15,Primula,0.57,0.42,322.98,312.92,0.49,573,14.26,400
2026-01-15 16:00:00,16,Tomato,0.27,0.2,454.71,449.03,0.43,671,15.4,800
2026-01-15 17:00:00,17,Aglaonema,0.69,0.52,344.11,359.0,1.41,1031,10.9,600
2026-01-15 18:00:00,18,Tomato,0.21,0.22,254.61,273.47,1.09,927,14.2,800
2026-01-15 19:00:00,19,Primula,0.18,0.15,25.66,25.92,1.23,932,7.24,400
2026-01-15 20:00:00,20,Orchid,0.43,0.36,0.0,0.0,1.1,914,5.44,200
2026-01-15 21:00:00,21,Orchid,0.61,0.49,0.0,0.0,0.47,471,6.88,200
2026-01-15 22:00:00,22,Primula,0.89,0.68,0.0,0.0,0.59,552,20.02,400
2026-01-15 23:00:00,23,Primula,0.54,0.42,0.0,0.0,0.62,542,13.72,400
2026-01-16 00:00:00,0,Aglaonema,0.29,0.28,0.0,0.0,0.44,516,6.9,600
2026-01-16 01:00:00,1,Aglaonema,0.11,0.07,0.0,0.0,0.53,680,5.1,600
2026-01-16 02:00:00,2,Primula,0.45,0.33,0.0,0.0,0.52,737,12.1,400
2026-01-16 03:00:00,3,Aglaonema,0.46,0.38,0.0,0.0,0.43,491,8.6,600
2026-01-16 04:00:00,4,Orchid,0.44,0.38,0.0,0.0,0.43,673,5.52,200
2026-01-16 05:00:00,5,Aglaonema,0.61,0.54,0.0,0.0,0.46,491,10.1,600
2026-01-16 06:00:00,6,Tomato,0.39,0.32,60.21,54.64,0.63,551,17.8,800
2026-01-16 07:00:00,7,Orchid,0.08,0.09,33.25,35.65,1.23,942,2.64,200
2026-01-16 08:00:00,8,Orchid,0.12,0.1,148.17,140.01,0.99,1071,2.96,200
2026-01-16 09:00:00,9,Aglaonema,0.15,0.09,259.08,290.85,1.19,903,5.5,600
2026-01-16 10:00:00,10,Orchid,0.95,0.76,153.91,163.9,0.46,633,9.6,200
2026-01-16 11:00:00,11,Aglaonema,0.66,0.52,662.99,746.05,0.4,476,10.6,600
2026-01-16 12:00:00,12,Orchid,0.78,0.6,316.47,363.89,0.52,703,8.24,200
2026-01-16 13:00:00,13,Primula,0.29,0.25,335.42,353.97,0.58,603,9.22,400
2026-01-16 14:00:00,14,Aglaonema,0.25,0.17,451.21,397.24,0.42,497,6.5,600
2026-01-16 15:00:00,15,Aglaonema,0.13,0.1,626.71,578.95,0.52,541,5.3,600
2026-01-16 16:00:00,16,Aglaonema,0.64,0.52,372.25,397.59,0.43,609,10.4,600
2026-01-16 17:00:00,17,Tomato,0.07,0.07,240.72,266.76,1.25,1096,11.4,800
2026-01-16 18:00:00,18,Tomato,0.58,0.44,280.72,256.77,1.32,1057,21.6,800
2026-01-16 19:00:00,19,Primula,0.59,0.5,0.0,0.0,1.32,878,14.62,400
2026-01-16 20:00:00,20,Tomato,0.77,0.57,0.0,0.0,1.07,1045,25.4,800
2026-01-16 21:00:00,21,Orchid,0.22,0.2,0.0,0.0,0.63,649,3.76,200
2026-01-16 22:00:00,22,Primula,0.88,0.7,0.0,0.0,0.57,527,19.84,400
2026-01-16 23:00:00,23,Aglaonema,0.09,0.07,0.0,0.0,0.47,689,4.9,600
2026-01-17 00:00:00,0,Tomato,0.55,0.43,0.0,0.0,0.62,575,21.0,800
2026-01-17 01:00:00,1,Orchid,0.6,0.46,0.0,0.0,0.63,729,6.8,200
2026-01-17 02:00:00,2,Aglaonema,0.14,0.13,0.0,0.0,0.52,467,5.4,600
2026-01-17 03:00:00,3,Primula,0.72,0.55,0.0,0.0,0.46,665,16.96,400
2026-01-17 04:00:00,4,Primula,0.68,0.51,0.0,0.0,0.63,455,16.24,400
2026-01-17 05:00:00,5,Primula,0.25,0.22,0.0,0.0,0.58,612,8.5,400
2026-01-17 06:00:00,6,Aglaonema,0.34,0.27,52.84,46.21,0.41,722,7.4,600
2026-01-17 07:00:00,7,Orchid,1.0,0.8,0.0,0.0,1.43,960,10.0,200
2026-01-17 08:00:00,8,Tomato,0.58,0.51,395.18,341.48,1.27,1003,21.6,800
2026-01-17 09:00:00,9,Primula,0.58,0.45,270.09,264.02,1.17,1096,14.44,400
2026-01-17 10:00:00,10,Orchid,0.31,0.3,191.12,183.35,0.57,622,4.48,200
2026-01-17 11:00:00,11,Primula,0.56,0.45,265.95,256.57,0.46,519,14.08,400
2026-01-17 12:00:00,12,Aglaonema,0.4,0.36,698.62,761.21,0.53,601,8.0,600
2026-01-17 13:00:00,13,Aglaonema,0.29,0.27,714.91,640.59,0.48,750,6.9,600
2026-01-17 14:00:00,14,Aglaonema,0.85,0.68,468.25,449.31,0.58,453,12.5,600
2026-01-17 15:00:00,15,Orchid,0.95,0.81,199.4,175.13,0.54,513,9.6,200
2026-01-17 16:00:00,16,Primula,0.08,0.02,272.49,254.04,0.43,649,5.44,400
2026-01-17 17:00:00,17,Tomato,0.6,0.48,439.86,465.69,1.02,934,22.0,800
2026-01-17 18:00:00,18,Orchid,0.51,0.39,0.0,0.0,1.09,1005,6.08,200
2026-01-17 19:00:00,19,Aglaonema,0.42,0.3,90.86,85.83,1.2,1094,8.2,600
2026-01-17 20:00:00,20,Tomato,0.81,0.63,0.0,0.0,1.35,872,26.2,800
2026-01-17 21:00:00,21,Primula,0.73,0.62,0.0,0.0,0.47,522,17.14,400
2026-01-17 22:00:00,22,Aglaonema,0.53,0.46,0.0,0.0,0.56,559,9.3,600
2026-01-17 23:00:00,23,Tomato,0.33,0.28,0.0,0.0,0.64,570,16.6,800
2026-01-18 00:00:00,0,Orchid,0.58,0.44,0.0,0.0,0.5,587,6.64,200
2026-01-18 01:00:00,1,Orchid,0.18,0.18,0.0,0.0,0.53,491,3.44,200
2026-01-18 02:00:00,2,Primula,0.83,0.62,0.0,0.0,0.62,545,18.94,400
2026-01-18 03:00:00,3,Aglaonema,0.4,0.36,0.0,0.0,0.47,475,8.0,600
2026-01-18 04:00:00,4,Tomato,0.96,0.79,0.0,0.0,0.58,662,29.2,800
2026-01-18 05:00:00,5,Orchid,0.47,0.39,0.0,0.0,0.57,477,5.76,200
2026-01-18 06:00:00,6,Primula,0.67,0.5,0.0,0.0,0.48,460,16.06,400
2026-01-18 07:00:00,7,Primula,0.06,0.0,30.21,31.54,1.18,1009,5.08,400
2026-01-18 08:00:00,8,Orchid,0.14,0.07,70.08,71.33,1.04,1097,3.12,200
2026-01-18 09:00:00,9,Primula,0.7,0.58,400.26,449.98,1.23,1077,16.6,400
2026-01-18 10:00:00,10,Aglaonema,0.4,0.34,587.89,662.97,0.49,453,8.0,600
2026-01-18 11:00:00,11,Primula,0.52,0.39,514.12,499.31,0.46,747,13.36,400
2026-01-18 12:00:00,12,Primula,0.25,0.18,513.55,441.19,0.57,593,8.5,400
2026-01-18 13:00:00,13,Orchid,0.96,0.8,105.98,100.32,0.47,552,9.68,200
2026-01-18 14:00:00,14,Aglaonema,0.78,0.64,451.24,502.05,0.53,679,11.8,600
2026-01-18 15:00:00,15,Orchid,0.52,0.39,92.1,99.63,0.48,641,6.16,200
2026-01-18 16:00:00,16,Orchid,0.18,0.19,133.46,143.06,0.49,510,3.44,200
2026-01-18 17:00:00,17,Aglaonema,0.47,0.38,225.44,245.75,1.22,996,8.7,600
2026-01-18 18:00:00,18,Primula,0.72,0.57,0.0,0.0,1.1,850,16.96,400
2026-01-18 19:00:00,19,Primula,0.33,0.25,0.0,0.0,1.21,1050,9.94,400
2026-01-18 20:00:00,20,Tomato,0.15,0.14,0.0,0.0,1.27,1042,13.0,800
2026-01-18 21:00:00,21,Orchid,0.49,0.35,0.0,0.0,0.44,692,5.92,200
2026-01-18 22:00:00,22,Orchid,0.71,0.61,0.0,0.0,0.53,679,7.68,200
2026-01-18 23:00:00,23,Primula,0.84,0.63,0.0,0.0,0.42,538,19.12,400
2026-01-19 00:00:00,0,Orchid,0.33,0.23,0.0,0.0,0.62,546,4.64,200
2026-01-19 01:00:00,1,Primula,0.32,0.22,0.0,0.0,0.63,679,9.76,400
2026-01-19 02:00:00,2,Primula,0.28,0.2,0.0,0.0,0.6,495,9.04,400
2026-01-19 03:00:00,3,Primula,0.52,0.38,0.0,0.0,0.65,488,13.36,400
2026-01-19 04:00:00,4,Primula,0.66,0.55,0.0,0.0,0.64,577,15.88,400
2026-01-19 05:00:00,5,Aglaonema,0.99,0.8,0.0,0.0,0.48,570,13.9,600
2026-01-19 06:00:00,6,Aglaonema,0.95,0.8,57.32,53.46,0.56,695,13.5,600
2026-01-19 07:00:00,7,Orchid,0.43,0.32,176.55,155.41,1.02,1028,5.44,200
2026-01-19 08:00:00,8,Tomato,0.6,0.51,270.0,241.99,0.98,1053,22.0,800
2026-01-19 09:00:00,9,Orchid,0.45,0.36,79.63,88.18,1.36,952,5.6,200
2026-01-19 10:00:00,10,Aglaonema,0.88,0.69,611.15,635.36,0.62,541,12.8,600
2026-01-19 11:00:00,11,Tomato,0.43,0.32,685.06,682.01,0.44,611,18.6,800
2026-01-19 12:00:00,12,Tomato,0.97,0.82,738.69,682.13,0.51,744,29.4,800
2026-01-19 13:00:00,13,Tomato,0.58,0.44,737.72,722.41,0.47,685,21.6,800
2026-01-19 14:00:00,14,Orchid,0.58,0.47,272.83,233.87,0.4,528,6.64,200
2026-01-19 15:00:00,15,Primula,0.58,0.5,194.87,184.27,0.61,748,14.44,400
2026-01-19 16:00:00,16,Aglaonema,0.32,0.27,446.29,503.51,0.43,730,7.2,600
2026-01-19 17:00:00,17,Aglaonema,0.67,0.51,185.4,202.28,1.19,1015,10.7,600
2026-01-19 18:00:00,18,Orchid,0.68,0.53,0.0,0.0,0.97,905,7.44,200
2026-01-19 19:00:00,19,Aglaonema,0.49,0.44,26.04,23.56,1.05,947,8.9,600
2026-01-19 20:00:00,20,Primula,0.88,0.72,0.0,0.0,1.44,1010,19.84,400
2026-01-19 21:00:00,21,Orchid,0.5,0.37,0.0,0.0,0.52,557,6.0,200
2026-01-19 22:00:00,22,Aglaonema,0.32,0.28,0.0,0.0,0.58,704,7.2,600
2026-01-19 23:00:00,23,Orchid,0.37,0.31,0.0,0.0,0.47,580,4.96,200
2026-01-20 00:00:00,0,Orchid,0.97,0.77,0.0,0.0,0.4,619,9.76,200
2026-01-20 01:00:00,1,Primula,0.26,0.19,0.0,0.0,0.5,721,8.68,400
2026-01-20 02:00:00,2,Primula,0.3,0.28,0.0,0.0,0.6,564,9.4,400
2026-01-20 03:00:00,3,Tomato,0.74,0.59,0.0,0.0,0.4,749,24.8,800
2026-01-20 04:00:00,4,Primula,0.37,0.29,0.0,0.0,0.59,619,10.66,400
2026-01-20 05:00:00,5,Primula,0.5,0.43,0.0,0.0,0.58,665,13.0,400
2026-01-20 06:00:00,6,Primula,0.5,0.42,0.93,0.82,0.47,690,13.0,400
2026-01-20 07:00:00,7,Orchid,0.45,0.37,179.44,158.56,1.35,1095,5.6,200
2026-01-20 08:00:00,8,Tomato,0.87,0.72,469.2,460.46,1.44,1008,27.4,800
2026-01-20 09:00:00,9,Primula,0.38,0.31,333.08,291.35,1.12,1068,10.84,400
2026-01-20 10:00:00,10,Primula,0.78,0.65,380.39,374.72,0.56,535,18.04,400
2026-01-20 11:00:00,11,Orchid,0.58,0.43,93.69,92.06,0.46,561,6.64,200
2026-01-20 12:00:00,12,Orchid,0.85,0.65,174.62,177.12,0.54,678,8.8,200
2026-01-20 13:00:00,13,Tomato,0.17,0.12,745.15,726.71,0.64,657,13.4,800
2026-01-20 14:00:00,14,Tomato,0.61,0.49,883.14,788.58,0.51,608,22.2,800
2026-01-20 15:00:00,15,Primula,0.3,0.2,397.06,376.45,0.55,463,9.4,400
2026-01-20 16:00:00,16,Orchid,0.6,0.51,31.29,27.58,0.5,583,6.8,200
2026-01-20 17:00:00,17,Primula,0.9,0.74,55.2,58.4,1.37,898,20.2,400
2026-01-20 18:00:00,18,Tomato,0.65,0.49,84.97,89.18,1.06,919,23.0,800
2026-01-20 19:00:00,19,Primula,0.74,0.57,87.35,90.85,1.1,861,17.32,400
2026-01-20 20:00:00,20,Primula,0.66,0.48,0.0,0.0,0.96,942,15.88,400
2026-01-20 21:00:00,21,Orchid,0.65,0.49,0.0,0.0,0.62,593,7.2,200
2026-01-20 22:00:00,22,Tomato,0.32,0.23,0.0,0.0,0.53,464,16.4,800
2026-01-20 23:00:00,23,Tomato,0.78,0.67,0.0,0.0,0.41,584,25.6,800
2026-01-21 00:00:00,0,Orchid,0.7,0.6,0.0,0.0,0.44,726,7.6,200
2026-01-21 01:00:00,1,Aglaonema,0.07,0.05,0.0,0.0,0.43,459,4.7,600
2026-01-21 02:00:00,2,Tomato,0.82,0.68,0.0,0.0,0.52,617,26.4,800
2026-01-21 03:00:00,3,Orchid,0.33,0.27,0.0,0.0,0.43,704,4.64,200
2026-01-21 04:00:00,4,Aglaonema,0.22,0.14,0.0,0.0,0.46,485,6.2,600
2026-01-21 05:00:00,5,Primula,0.16,0.1,0.0,0.0,0.53,682,6.88,400
2026-01-21 06:00:00,6,Aglaonema,0.27,0.24,0.0,0.0,0.49,594,6.7,600
2026-01-21 07:00:00,7,Aglaonema,0.75,0.56,20.43,20.85,1.27,948,11.5,600
2026-01-21 08:00:00,8,Aglaonema,0.61,0.49,423.27,373.14,1.43,1063,10.1,600
2026-01-21 09:00:00,9,Orchid,0.52,0.46,258.11,231.43,1.07,1008,6.16,200
2026-01-21 10:00:00,10,Orchid,0.85,0.68,277.47,236.11,0.41,580,8.8,200
2026-01-21 11:00:00,11,Primula,0.16,0.1,324.12,333.87,0.41,468,6.88,400
2026-01-21 12:00:00,12,Primula,0.62,0.45,449.44,512.97,0.45,697,15.16,400
2026-01-21 13:00:00,13,Orchid,0.23,0.19,240.08,230.88,0.59,503,3.84,200
2026-01-21 14:00:00,14,Orchid,0.29,0.2,221.68,238.04,0.53,611,4.32,200
2026-01-21 15:00:00,15,Aglaonema,0.26,0.16,465.81,451.35,0.43,491,6.6,600
2026-01-21 16:00:00,16,Tomato,0.73,0.59,659.81,561.66,0.65,647,24.6,800
2026-01-21 17:00:00,17,Orchid,0.91,0.78,56.99,50.82,1.27,1070,9.28,200
2026-01-21 18:00:00,18,Aglaonema,0.18,0.11,70.55,74.06,1.13,946,5.8,600
2026-01-21 19:00:00,19,Aglaonema,0.51,0.45,0.0,0.0,1.04,916,9.1,600
2026-01-21 20:00:00,20,Tomato,0.45,0.4,0.0,0.0,1.14,948,19.0,800
2026-01-21 21:00:00,21,Aglaonema,0.81,0.7,0.0,0.0,0.59,525,12.1,600
2026-01-21 22:00:00,22,Orchid,0.85,0.66,0.0,0.0,0.44,609,8.8,200
2026-01-21 23:00:00,23,Orchid,0.12,0.11,0.0,0.0,0.54,538,2.96,200
2026-01-22 00:00:00,0,Primula,0.94,0.73,0.0,0.0,0.55,656,20.92,400
2026-01-22 01:00:00,1,Orchid,0.52,0.39,0.0,0.0,0.49,601,6.16,200
2026-01-22 02:00:00,2,Primula,0.16,0.1,0.0,0.0,0.41,736,6.88,400
2026-01-22 03:00:00,3,Tomato,0.89,0.67,0.0,0.0,0.45,572,27.8,800
2026-01-22 04:00:00,4,Primula,0.93,0.78,0.0,0.0,0.6,560,20.74,400
2026-01-22 05:00:00,5,Aglaonema,0.73,0.54,0.0,0.0,0.64,523,11.3,600
2026-01-22 06:00:00,6,Tomato,0.4,0.37,0.0,0.0,0.54,718,18.0,800
2026-01-22 07:00:00,7,Primula,0.78,0.66,225.82,193.6,1.3,939,18.04,400
2026-01-22 08:00:00,8,Tomato,0.23,0.18,352.07,345.75,1.42,1054,14.6,800
2026-01-22 09:00:00,9,Orchid,0.76,0.64,51.59,52.24,1.38,870,8.08,200
2026-01-22 10:00:00,10,Tomato,0.79,0.64,737.78,735.6,0.63,666,25.8,800
2026-01-22 11:00:00,11,Primula,0.84,0.71,319.49,329.78,0.63,458,19.12,400
2026-01-22 12:00:00,12,Primula,0.13,0.08,456.18,396.43,0.42,638,6.34,400
2026-01-22 13:00:00,13,Tomato,0.49,0.41,886.87,802.47,0.44,593,19.8,800
2026-01-22 14:00:00,14,Aglaonema,0.31,0.21,608.38,658.12,0.64,582,7.1,600
2026-01-22 15:00:00,15,Orchid,0.57,0.43,97.41,84.44,0.63,634,6.56,200
2026-01-22 16:00:00,16,Orchid,0.31,0.22,101.97,111.09,0.48,646,4.48,200
2026-01-22 17:00:00,17,Aglaonema,0.39,0.36,328.06,357.79,1.21,1029,7.9,600
2026-01-22 18:00:00,18,Tomato,0.47,0.35,60.46,60.17,1.27,968,19.4,800
2026-01-22 19:00:00,19,Primula,0.42,0.32,0.0,0.0,1.32,1092,11.56,400
2026-01-22 20:00:00,20,Orchid,0.31,0.29,0.0,0.0,1.35,991,4.48,200
2026-01-22 21:00:00,21,Primula,0.09,0.11,0.0,0.0,0.51,689,5.62,400
2026-01-22 22:00:00,22,Aglaonema,0.07,0.09,0.0,0.0,0.5,632,4.7,600
2026-01-22 23:00:00,23,Tomato,0.33,0.25,0.0,0.0,0.63,711,16.6,800
2026-01-23 00:00:00,0,Aglaonema,0.4,0.33,0.0,0.0,0.59,543,8.0,600
2026-01-23 01:00:00,1,Primula,0.32,0.21,0.0,0.0,0.53,679,9.76,400
2026-01-23 02:00:00,2,Primula,0.47,0.42,0.0,0.0,0.45,453,12.46,400
2026-01-23 03:00:00,3,Tomato,0.88,0.69,0.0,0.0,0.58,732,27.6,800
2026-01-23 04:00:00,4,Orchid,0.85,0.73,0.0,0.0,0.49,732,8.8,200
2026-01-23 05:00:00,5,Tomato,0.59,0.5,0.0,0.0,0.55,470,21.8,800
2026-01-23 06:00:00,6,Aglaonema,0.95,0.8,145.98,150.59,0.6,538,13.5,600
2026-01-23 07:00:00,7,Tomato,0.88,0.66,256.23,234.75,1.43,901,27.6,800
2026-01-23 08:00:00,8,Orchid,0.79,0.63,3.26,3.3,1.02,980,8.32,200
2026-01-23 09:00:00,9,Orchid,0.13,0.08,230.66,249.26,1.14,879,3.04,200
2026-01-23 10:00:00,10,Orchid,0.63,0.52,61.87,58.6,0.57,516,7.04,200
2026-01-23 11:00:00,11,Primula,0.55,0.44,407.14,416.37,0.54,532,13.9,400
2026-01-23 12:00:00,12,Orchid,0.73,0.6,217.82,214.54,0.48,687,7.84,200
2026-01-23 13:00:00,13,Tomato,0.76,0.6,827.56,837.98,0.42,542,25.2,800
2026-01-23 14:00:00,14,Primula,0.86,0.67,307.52,293.87,0.61,553,19.48,400
2026-01-23 15:00:00,15,Primula,0.09,0.07,425.23,397.15,0.63,494,5.62,400
2026-01-23 16:00:00,16,Primula,0.84,0.64,292.12,306.92,0.58,710,19.12,400
2026-01-23 17:00:00,17,Aglaonema,0.83,0.7,192.69,194.21,1.02,1093,12.3,600
2026-01-23 18:00:00,18,Tomato,0.67,0.57,338.68,380.44,1.2,1009,23.4,800
2026-01-23 19:00:00,19,Orchid,0.7,0.54,46.64,50.35,1.13,1048,7.6,200
2026-01-23 20:00:00,20,Aglaonema,0.83,0.71,0.0,0.0,1.07,935,12.3,600
2026-01-23 21:00:00,21,Primula,0.57,0.45,0.0,0.0,0.52,655,14.26,400
2026-01-23 22:00:00,22,Tomato,0.4,0.34,0.0,0.0,0.47,507,18.0,800
2026-01-23 23:00:00,23,Tomato,0.62,0.5,0.0,0.0,0.56,502,22.4,800
2026-01-24 00:00:00,0,Aglaonema,0.95,0.72,0.0,0.0,0.47,544,13.5,600
2026-01-24 01:00:00,1,Orchid,0.18,0.17,0.0,0.0,0.44,462,3.44,200
2026-01-24 02:00:00,2,Orchid,0.83,0.69,0.0,0.0,0.51,526,8.64,200
2026-01-24 03:00:00,3,Orchid,0.47,0.37,0.0,0.0,0.46,634,5.76,200
2026-01-24 04:00:00,4,Primula,0.39,0.29,0.0,0.0,0.43,677,11.02,400
2026-01-24 05:00:00,5,Tomato,0.76,0.63,0.0,0.0,0.48,596,25.2,800
2026-01-24 06:00:00,6,Primula,0.83,0.7,143.04,163.78,0.55,548,18.94,400
2026-01-24 07:00:00,7,Tomato,0.56,0.49,69.35,74.53,1.27,895,21.2,800
2026-01-24 08:00:00,8,Aglaonema,0.49,0.43,408.67,435.64,1.11,888,8.9,600
2026-01-24 09:00:00,9,Tomato,0.74,0.62,675.72,700.75,1.17,921,24.8,800
2026-01-24 10:00:00,10,Tomato,0.91,0.78,546.71,551.45,0.45,631,28.2,800
2026-01-24 11:00:00,11,Tomato,0.12,0.06,858.29,841.98,0.47,731,12.4,800
2026-01-24 12:00:00,12,Tomato,0.54,0.46,737.28,673.58,0.42,584,20.8,800
2026-01-24 13:00:00,13,Primula,0.78,0.66,330.42,354.64,0.64,729,18.04,400
2026-01-24 14:00:00,14,Orchid,0.97,0.75,207.66,211.65,0.47,469,9.76,200
2026-01-24 15:00:00,15,Tomato,0.1,0.1,694.84,684.64,0.46,634,12.0,800
2026-01-24 16:00:00,16,Orchid,0.79,0.68,0.0,0.0,0.63,676,8.32,200
2026-01-24 17:00:00,17,Primula,0.12,0.11,258.89,293.68,1.12,1055,6.16,400
2026-01-24 18:00:00,18,Aglaonema,0.75,0.6,180.29,206.3,1.21,975,11.5,600
2026-01-24 19:00:00,19,Aglaonema,0.88,0.67,0.0,0.0,1.18,1081,12.8,600
2026-01-24 20:00:00,20,Primula,0.44,0.35,0.0,0.0,1.29,935,11.92,400
